timeframe,strategy_name,exit_model,parameter_set,profit_factor,sharpe,sortino,calmar,max_drawdown,expectancy,win_rate,trade_count,profit_per_trade,parameter_stability_score,robust_score,leg_c_lot_rule
M5,trend_pullback,fixed_tp_plus_mr,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""London""}",1.5768246493643696,19.09556033972987,14.492778374019052,922.0541801389998,29.615623050082394,19.76587055258604,0.7615692708584665,20723,19.76587055258604,9.481696377772128,11.500182993275445,A_if_A_hits_first_else_B
M5,trend_pullback,fixed_tp,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""London""}",1.4420468330548313,15.092856132642574,12.045127325850968,901.9787367915488,25.96636111843956,19.237574417383044,0.7661811411674515,18262,19.237574417383044,9.507829364634933,11.30008362678075,A_if_A_hits_first_else_B
M5,trend_pullback,fixed_tp_plus_mr,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""London""}",1.4414184859044181,15.065788403671117,12.022180355599916,900.0092201753621,25.96636111843956,19.195568191598895,0.7656335560179608,18262,19.195568191598895,9.481696377772128,11.273495934237953,A_if_A_hits_first_else_B
M5,trend_pullback,fixed_tp,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""London""}",1.5494369982907763,18.505019939454158,14.061105022310878,918.8125894593717,29.11375499720361,19.062723610052487,0.7600361062283244,21049,19.062723610052487,9.507829364634933,11.260363877262245,A_if_A_hits_first_else_B
M5,trend_pullback,fixed_tp_plus_mr,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""London""}",1.5489197508960415,18.484443151064156,14.04840072109511,937.5285760196211,28.493862144603327,19.03687348690861,0.7596560406670151,21049,19.03687348690861,9.481696377772128,11.239453040594679,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 60, ""trail_mult"": 2.5}",3.071639389757537,0.8708197810867738,43.97993706613677,9.305663251409086,933.22581071049,87.01688509013086,0.45023380093520377,1497,87.01688509013086,38.26507081762374,48.28951952742799,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 60, ""trail_mult"": 2.5}",3.071639389757537,0.8708197810867738,43.97993706613677,9.305663251409086,933.22581071049,87.01688509013086,0.45023380093520377,1497,87.01688509013086,38.26507081762374,48.28951952742799,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 30, ""trail_mult"": 2.5}",3.071639389757537,0.8708197810867738,43.97993706613677,9.305663251409086,933.22581071049,87.01688509013086,0.45023380093520377,1497,87.01688509013086,38.26507081762372,48.289519527427984,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 90, ""trail_mult"": 2.5}",3.071639389757537,0.8708197810867738,43.97993706613677,9.305663251409086,933.22581071049,87.01688509013086,0.45023380093520377,1497,87.01688509013086,38.26507081762372,48.289519527427984,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 30, ""trail_mult"": 2.5}",3.071639389757537,0.8708197810867738,43.97993706613677,9.305663251409086,933.22581071049,87.01688509013086,0.45023380093520377,1497,87.01688509013086,38.26507081762372,48.289519527427984,A_if_A_hits_first_else_B
