timeframe,strategy_name,exit_model,parameter_set,profit_factor,sharpe,sortino,calmar,max_drawdown,expectancy,win_rate,trade_count,profit_per_trade,parameter_stability_score,robust_score,leg_c_lot_rule
M5,trend_pullback,fixed_tp_plus_mr,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}",1.5698822774453542,12.095871295450333,10.709999983174166,130.911436808213,23.970823472251755,7.297802191229102,0.7702325581395348,6450,7.297802191229102,4.382945551334037,4.840532720519573,A_if_A_hits_first_else_B
M5,trend_pullback,fixed_tp,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}",1.5633712677875466,11.963548771215914,10.573118025515326,133.54102570624184,23.21924392621263,7.278689319318914,0.7752738654147104,6390,7.278689319318914,4.397669119956179,4.83916661929941,A_if_A_hits_first_else_B
M5,trend_pullback,fixed_tp,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY""}",1.710094587722666,14.752539159072986,11.948728148941848,191.370178684818,18.657065251386566,7.177176181101895,0.7716429911551863,7462,7.177176181101895,4.397669119956179,4.832981684910477,A_if_A_hits_first_else_B
M5,trend_pullback,fixed_tp_plus_mr,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY""}",1.6840159492888016,11.934093840299889,10.10452298169113,111.89760514624774,21.356308638817893,7.149141777366883,0.7700438771439968,5014,7.149141777366883,4.382945551334037,4.811328310036486,A_if_A_hits_first_else_B
M5,trend_pullback,fixed_tp,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY""}",1.6982492456791802,14.47299352741107,11.690986743003075,187.54469743113518,18.575785799561743,7.101080569352592,0.7730669927979344,7359,7.101080569352592,4.397669119956179,4.803979152389523,A_if_A_hits_first_else_B
M5,trend_pullback,fixed_tp_plus_mr,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY""}",1.7072235275641796,14.668190067928663,11.903337655000918,186.05538808730415,19.02170158751822,7.114225551353373,0.7680246582685607,7462,7.114225551353373,4.382945551334037,4.803749146586833,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 20.0, ""atr_stop"": 3.0, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.393818357873793,4.886705581430968,6.361508829163762,58.64165366135038,20.95329515056695,9.289837781882072,0.6224798387096774,1984,9.289837781882072,8.39651821377555,7.308640091432482,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 15.0, ""atr_stop"": 2.5, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.4910000987982417,7.100697772951031,10.216561038213717,131.12181230650623,15.336200225147648,10.583738775877935,0.5992982456140351,2850,10.583738775877935,7.216887179887179,7.250107822266156,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 15.0, ""atr_stop"": 2.5, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.4746230062569066,6.769936469467269,9.646998314607103,115.30453688886203,16.53052918240301,10.325270920394358,0.5976886962802456,2769,10.325270920394358,7.216887179887179,7.156368654338637,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 18.0, ""atr_stop"": 2.5, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.4380110136114508,5.804108104760399,8.223188770804288,92.13367905786312,16.668091959732703,9.690950579248815,0.5957088767353808,2377,9.690950579248815,7.416478642520902,7.016850294593781,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 15.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.4217045075382277,5.833101981100261,8.134351946205106,104.25363304675193,17.619525026643327,10.012170221215865,0.5901162790697675,2752,10.012170221215865,7.10277760393068,6.984850400702005,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 18.0, ""atr_stop"": 2.0, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.519038938402347,7.096908594085832,11.833747086762925,84.7083951368491,21.918314392005676,10.39566201708681,0.5587905935050392,2679,10.39566201708681,6.480117165756255,6.858342218251167,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 15.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.3879581192101473,5.344735224674037,7.419071854122379,91.76849946546184,18.18786574783876,9.390884179436057,0.5877719429857464,2666,9.390884179436057,7.10277760393068,6.760651008413456,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 20.0, ""atr_stop"": 2.5, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.3996826372279354,5.286634795688002,7.283663126939294,80.63053836645354,16.460737222116943,8.844323217201307,0.5935139937805419,2251,8.844323217201307,7.416478642520902,6.71286504260045,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 18.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.3992073303214165,5.207450009758731,7.264229184747722,82.51646662203522,19.086481440103974,9.622906366707364,0.5910386965376782,2455,9.622906366707364,6.793288951575976,6.70483872262105,A_if_A_hits_first_else_B
